order_id,customer_id,product_id,product_name,order_date,quantity,unit_price,total_amount,status,region,customer_segment
O00314,C4125,P006,Mouse,2024-08-14,2,29.99,59.98,Pending,West,Basic
O00315,C3037,P008,Webcam,2024-04-23,3,89.99,269.97,Completed,North,Standard
O00316,C1881,P008,Webcam,2024-06-01,2,89.99,179.98,Cancelled,North,Premium
O00317,C4614,P008,Webcam,2023-10-16,5,89.99,449.95,Refunded,East,Basic
O00318,C1548,P002,Smartphone,2023-01-09,4,699.99,2799.96,Cancelled,East,Standard
O00319,C1209,P001,Laptop,2024-01-10,4,999.99,3999.96,Pending,East,Basic
O00320,C3065,P002,Smartphone,2023-10-23,4,699.99,2799.96,Refunded,Central,Standard
O00321,C1527,P010,Charger,2024-09-30,1,49.99,49.99,Completed,West,Standard
O00322,C4092,P009,Speaker,2023-12-14,3,199.99,599.97,Pending,South,Basic
O00323,C1164,P007,Monitor,2024-06-05,5,299.99,1499.95,Completed,North,Premium
O00324,C3127,P006,Mouse,2024-12-31,4,29.99,119.96,Refunded,South,Basic
O00325,C4814,P003,Tablet,2024-06-11,3,399.99,1199.97,Cancelled,South,Standard
O00326,C2377,P005,Keyboard,2024-09-23,5,79.99,399.95,Refunded,Central,Standard
O00327,C2356,P001,Laptop,2024-05-01,3,999.99,2999.97,Completed,West,Basic
O00328,C2943,P001,Laptop,2023-11-12,5,999.99,4999.95,Cancelled,Central,Basic
O00329,C2967,P001,Laptop,2023-08-22,5,999.99,4999.95,Pending,Central,Basic
O00330,C4365,P007,Monitor,2024-09-26,2,299.99,599.98,Pending,North,Basic
O00331,C1077,P002,Smartphone,2024-12-18,2,699.99,1399.98,Refunded,East,Standard
O00332,C2680,P007,Monitor,2023-06-05,2,299.99,599.98,Refunded,North,Basic
O00333,C3297,P009,Speaker,2023-05-22,2,199.99,399.98,Cancelled,West,Basic
O00334,C2882,P006,Mouse,2024-01-21,2,29.99,59.98,Cancelled,Central,Standard
O00335,C2983,P005,Keyboard,2024-11-23,5,79.99,399.95,Pending,South,Standard
O00336,C4856,P005,Keyboard,2024-07-25,2,79.99,159.98,Cancelled,East,Basic
O00337,C2965,P008,Webcam,2023-08-01,3,89.99,269.97,Cancelled,Central,Basic
O00338,C3348,P005,Keyboard,2023-10-08,1,79.99,79.99,Refunded,West,Standard
O00339,C2178,P005,Keyboard,2023-05-30,1,79.99,79.99,Completed,East,Standard
O00340,C1876,P005,Keyboard,2024-11-02,4,79.99,319.96,Pending,Central,Standard
O00341,C1447,P005,Keyboard,2024-07-29,2,79.99,159.98,Pending,South,Premium
O00342,C3613,P009,Speaker,2024-11-16,2,199.99,399.98,Pending,North,Premium
O00343,C1411,P006,Mouse,2024-02-28,4,29.99,119.96,Pending,North,Basic
O00344,C2955,P007,Monitor,2023-06-11,4,299.99,1199.96,Pending,East,Standard
O00345,C3671,P001,Laptop,2023-10-20,1,999.99,999.99,Pending,Central,Basic
O00346,C4613,P003,Tablet,2023-02-08,4,399.99,1599.96,Pending,North,Standard
O00347,C4591,P003,Tablet,2024-05-22,3,399.99,1199.97,Completed,North,Standard
O00348,C4802,P010,Charger,2024-08-04,1,49.99,49.99,Cancelled,East,Standard
O00349,C3023,P009,Speaker,2024-10-18,5,199.99,999.95,Pending,Central,Standard
O00350,C2354,P004,Headphones,2023-10-07,1,149.99,149.99,Pending,West,Basic
O00351,C4017,P003,Tablet,2023-09-21,1,399.99,399.99,Cancelled,East,Basic
O00352,C3502,P004,Headphones,2024-11-21,2,149.99,299.98,Refunded,West,Basic
O00353,C3741,P002,Smartphone,2023-12-02,4,699.99,2799.96,Completed,South,Premium
O00354,C1027,P006,Mouse,2024-05-03,2,29.99,59.98,Cancelled,West,Premium
O00355,C2236,P005,Keyboard,2024-04-02,3,79.99,239.97,Completed,East,Basic
O00356,C3735,P004,Headphones,2024-01-04,1,149.99,149.99,Completed,West,Standard
O00357,C4781,P007,Monitor,2023-06-13,5,299.99,1499.95,Cancelled,North,Basic
O00358,C1904,P006,Mouse,2023-10-30,5,29.99,149.95,Pending,South,Standard
O00359,C2530,P008,Webcam,2023-06-06,5,89.99,449.95,Refunded,Central,Standard
O00360,C3786,P004,Headphones,2024-07-04,2,149.99,299.98,Completed,Central,Standard
O00361,C4757,P006,Mouse,2024-06-24,1,29.99,29.99,Completed,North,Basic
O00362,C3198,P004,Headphones,2024-06-01,5,149.99,749.95,Pending,South,Standard
O00363,C3786,P008,Webcam,2024-06-16,1,89.99,89.99,Pending,Central,Standard
O00364,C4312,P009,Speaker,2023-04-04,4,199.99,799.96,Completed,West,Premium
O00365,C3309,P007,Monitor,2024-06-09,4,299.99,1199.96,Completed,Central,Standard
O00366,C2621,P005,Keyboard,2024-11-19,1,79.99,79.99,Cancelled,North,Basic
O00367,C1185,P010,Charger,2023-08-12,1,49.99,49.99,Refunded,East,Basic
O00368,C4828,P009,Speaker,2023-03-07,1,199.99,199.99,Completed,West,Premium
O00369,C4149,P007,Monitor,2023-10-21,2,299.99,599.98,Pending,West,Standard
O00370,C2538,P008,Webcam,2024-01-27,4,89.99,359.96,Completed,Central,Premium
O00371,C1731,P006,Mouse,2024-10-31,1,29.99,29.99,Refunded,Central,Premium
O00372,C2222,P001,Laptop,2023-08-17,1,999.99,999.99,Refunded,Central,Standard
O00373,C2013,P007,Monitor,2024-06-28,2,299.99,599.98,Refunded,East,Premium
O00374,C1131,P004,Headphones,2023-10-10,1,149.99,149.99,Refunded,Central,Premium
O00375,C1413,P004,Headphones,2023-09-04,1,149.99,149.99,Completed,West,Basic
O00376,C4033,P001,Laptop,2024-11-19,2,999.99,1999.98,Completed,West,Standard
O00377,C4089,P009,Speaker,2023-08-28,2,199.99,399.98,Completed,South,Basic
O00378,C2306,P004,Headphones,2023-10-24,5,149.99,749.95,Cancelled,South,Standard
O00379,C2693,P009,Speaker,2023-05-27,2,199.99,399.98,Cancelled,East,Premium
O00380,C3564,P010,Charger,2024-07-24,2,49.99,99.98,Refunded,Central,Standard
O00381,C4218,P006,Mouse,2023-02-18,4,29.99,119.96,Cancelled,West,Standard
O00382,C1753,P005,Keyboard,2023-06-02,4,79.99,319.96,Refunded,South,Premium
O00383,C4746,P003,Tablet,2023-11-04,4,399.99,1599.96,Completed,Central,Standard
O00384,C1549,P009,Speaker,2024-03-02,5,199.99,999.95,Refunded,South,Standard
O00385,C4777,P006,Mouse,2023-07-28,1,29.99,29.99,Refunded,East,Premium
O00386,C2099,P004,Headphones,2024-07-02,1,149.99,149.99,Refunded,Central,Basic
O00387,C4295,P002,Smartphone,2023-02-10,2,699.99,1399.98,Pending,West,Premium
O00388,C1867,P005,Keyboard,2023-12-07,1,79.99,79.99,Pending,North,Basic
O00389,C3882,P004,Headphones,2024-05-05,5,149.99,749.95,Pending,West,Premium
O00390,C2559,P006,Mouse,2024-07-19,3,29.99,89.97,Refunded,Central,Basic
O00391,C2473,P005,Keyboard,2024-01-03,3,79.99,239.97,Refunded,West,Premium
O00392,C2518,P006,Mouse,2024-04-25,2,29.99,59.98,Cancelled,West,Premium
O00393,C1066,P004,Headphones,2024-07-30,2,149.99,299.98,Cancelled,Central,Basic
O00394,C1624,P007,Monitor,2024-08-16,3,299.99,899.97,Pending,East,Premium
O00395,C3045,P010,Charger,2024-01-24,2,49.99,99.98,Cancelled,East,Standard
O00396,C1689,P008,Webcam,2024-10-19,4,89.99,359.96,Cancelled,South,Premium
O00397,C4755,P008,Webcam,2024-07-13,2,89.99,179.98,Completed,Central,Premium
O00398,C2689,P001,Laptop,2023-03-18,1,999.99,999.99,Pending,South,Premium
O00399,C1895,P003,Tablet,2024-12-25,1,399.99,399.99,Refunded,East,Premium
O00400,C3700,P010,Charger,2024-09-24,4,49.99,199.96,Refunded,North,Premium
O00401,C1048,P009,Speaker,2024-06-28,4,199.99,799.96,Completed,Central,Basic
O00402,C1070,P009,Speaker,2023-10-09,3,199.99,599.97,Refunded,South,Premium
O00403,C1987,P009,Speaker,2023-04-09,2,199.99,399.98,Pending,Central,Basic
O00404,C4256,P006,Mouse,2023-09-16,3,29.99,89.97,Refunded,North,Standard
O00405,C1996,P008,Webcam,2024-02-20,5,89.99,449.95,Pending,East,Basic
O00406,C2660,P001,Laptop,2023-03-24,1,999.99,999.99,Refunded,West,Basic
O00407,C3878,P001,Laptop,2024-05-02,1,999.99,999.99,Pending,North,Standard
O00408,C4514,P006,Mouse,2024-03-20,5,29.99,149.95,Completed,Central,Premium
O00409,C2947,P004,Headphones,2023-08-24,5,149.99,749.95,Cancelled,North,Premium
O00410,C3308,P005,Keyboard,2024-12-01,5,79.99,399.95,Completed,South,Standard
O00411,C1590,P004,Headphones,2023-01-17,5,149.99,749.95,Refunded,North,Standard
O00412,C3321,P010,Charger,2023-06-16,2,49.99,99.98,Refunded,Central,Standard
O00413,C3051,P003,Tablet,2024-01-29,1,399.99,399.99,Cancelled,North,Premium
O00414,C2395,P004,Headphones,2024-03-23,1,149.99,149.99,Refunded,East,Premium
O00415,C3009,P005,Keyboard,2024-10-11,4,79.99,319.96,Pending,East,Basic
O00416,C3784,P007,Monitor,2024-01-20,2,299.99,599.98,Refunded,North,Basic
O00417,C1336,P004,Headphones,2023-10-30,1,149.99,149.99,Cancelled,South,Standard
O00418,C2297,P003,Tablet,2024-12-29,4,399.99,1599.96,Cancelled,North,Premium
O00419,C2474,P005,Keyboard,2023-01-06,4,79.99,319.96,Cancelled,North,Premium
O00420,C2838,P003,Tablet,2023-03-31,4,399.99,1599.96,Refunded,North,Premium
O00421,C1381,P006,Mouse,2023-04-02,5,29.99,149.95,Cancelled,West,Premium
O00422,C4191,P007,Monitor,2023-10-26,4,299.99,1199.96,Completed,Central,Premium
O00423,C3807,P009,Speaker,2024-08-08,2,199.99,399.98,Refunded,South,Premium
O00424,C3019,P005,Keyboard,2023-10-03,3,79.99,239.97,Pending,North,Premium
O00425,C2227,P005,Keyboard,2024-03-21,4,79.99,319.96,Refunded,North,Standard
O00426,C3432,P004,Headphones,2023-09-15,4,149.99,599.96,Pending,West,Premium
O00427,C4886,P005,Keyboard,2023-05-19,1,79.99,79.99,Refunded,East,Basic
O00428,C2371,P006,Mouse,2024-01-25,4,29.99,119.96,Refunded,Central,Premium
O00429,C4880,P006,Mouse,2023-11-04,5,29.99,149.95,Pending,West,Standard
O00430,C2193,P007,Monitor,2023-07-01,3,299.99,899.97,Refunded,Central,Premium
O00431,C4344,P007,Monitor,2023-11-30,3,299.99,899.97,Refunded,East,Premium
O00432,C3234,P004,Headphones,2024-07-31,5,149.99,749.95,Pending,Central,Premium
O00433,C4267,P004,Headphones,2024-04-17,4,149.99,599.96,Cancelled,North,Standard
O00434,C3594,P008,Webcam,2024-11-20,2,89.99,179.98,Cancelled,South,Standard
O00435,C4232,P003,Tablet,2024-11-05,4,399.99,1599.96,Refunded,North,Standard
O00436,C2641,P008,Webcam,2024-09-04,5,89.99,449.95,Refunded,Central,Premium
O00437,C3613,P009,Speaker,2024-01-04,5,199.99,999.95,Completed,North,Premium
O00438,C3650,P006,Mouse,2024-11-04,2,29.99,59.98,Completed,Central,Basic
O00439,C4955,P007,Monitor,2024-11-24,3,299.99,899.97,Refunded,North,Premium
O00440,C3091,P005,Keyboard,2023-04-11,2,79.99,159.98,Pending,West,Standard
O00441,C3828,P008,Webcam,2024-02-05,5,89.99,449.95,Pending,East,Premium
O00442,C2703,P002,Smartphone,2024-05-09,3,699.99,2099.97,Completed,North,Basic
O00443,C2405,P006,Mouse,2023-05-26,3,29.99,89.97,Refunded,South,Basic
O00444,C1399,P006,Mouse,2024-05-09,4,29.99,119.96,Refunded,West,Standard
O00445,C4318,P005,Keyboard,2023-03-10,1,79.99,79.99,Completed,North,Standard
O00446,C4808,P002,Smartphone,2024-10-25,2,699.99,1399.98,Pending,Central,Premium
O00447,C3293,P003,Tablet,2024-07-19,3,399.99,1199.97,Refunded,West,Premium
O00448,C3623,P003,Tablet,2024-02-19,2,399.99,799.98,Refunded,West,Premium
O00449,C3425,P004,Headphones,2024-09-20,4,149.99,599.96,Refunded,West,Premium
O00450,C2140,P004,Headphones,2024-12-22,2,149.99,299.98,Completed,Central,Premium
O00451,C2335,P003,Tablet,2024-07-03,3,399.99,1199.97,Pending,West,Premium
O00452,C4956,P008,Webcam,2023-09-26,5,89.99,449.95,Cancelled,Central,Standard
O00453,C1467,P007,Monitor,2024-09-17,5,299.99,1499.95,Cancelled,East,Standard
O00454,C4762,P003,Tablet,2024-09-24,3,399.99,1199.97,Completed,South,Standard
O00455,C1479,P004,Headphones,2023-05-01,3,149.99,449.97,Pending,East,Basic
O00456,C2713,P009,Speaker,2023-05-25,4,199.99,799.96,Pending,Central,Standard
O00457,C3603,P003,Tablet,2024-03-09,4,399.99,1599.96,Pending,Central,Premium
O00458,C1766,P005,Keyboard,2024-05-16,2,79.99,159.98,Cancelled,West,Basic
O00459,C2984,P006,Mouse,2023-02-24,1,29.99,29.99,Pending,South,Standard
O00460,C2675,P009,Speaker,2024-07-29,4,199.99,799.96,Refunded,West,Basic
O00461,C1338,P008,Webcam,2024-03-30,2,89.99,179.98,Completed,South,Standard
O00462,C3202,P005,Keyboard,2023-02-03,2,79.99,159.98,Cancelled,South,Standard
O00463,C3092,P008,Webcam,2024-08-02,5,89.99,449.95,Completed,Central,Premium
O00464,C3220,P009,Speaker,2023-10-02,3,199.99,599.97,Completed,West,Basic
O00465,C4014,P007,Monitor,2023-08-12,1,299.99,299.99,Pending,East,Premium
O00466,C4531,P005,Keyboard,2024-04-05,3,79.99,239.97,Completed,West,Premium
O00467,C3822,P004,Headphones,2023-08-31,5,149.99,749.95,Cancelled,Central,Basic
O00468,C1570,P003,Tablet,2024-03-14,5,399.99,1999.95,Pending,South,Premium
O00469,C2151,P006,Mouse,2024-08-06,5,29.99,149.95,Pending,East,Basic
O00470,C2095,P005,Keyboard,2023-10-27,5,79.99,399.95,Completed,South,Standard
O00471,C3873,P005,Keyboard,2023-03-02,2,79.99,159.98,Pending,South,Premium
O00472,C4118,P006,Mouse,2024-12-29,2,29.99,59.98,Refunded,West,Premium
O00473,C2536,P005,Keyboard,2024-08-14,4,79.99,319.96,Refunded,North,Basic
O00474,C4071,P007,Monitor,2023-04-06,5,299.99,1499.95,Cancelled,East,Standard
O00475,C1010,P006,Mouse,2024-05-14,5,29.99,149.95,Completed,West,Basic
O00476,C4259,P006,Mouse,2024-11-11,1,29.99,29.99,Refunded,South,Standard
O00477,C2322,P008,Webcam,2023-08-05,3,89.99,269.97,Cancelled,East,Basic
O00478,C4491,P003,Tablet,2024-08-14,5,399.99,1999.95,Refunded,East,Basic
O00479,C3564,P001,Laptop,2023-02-19,1,999.99,999.99,Refunded,North,Premium
O00480,C1002,P008,Webcam,2023-06-11,4,89.99,359.96,Refunded,South,Basic
O00481,C4581,P005,Keyboard,2023-05-16,2,79.99,159.98,Cancelled,North,Basic
O00482,C2523,P005,Keyboard,2024-01-05,1,79.99,79.99,Pending,North,Standard
O00483,C2758,P005,Keyboard,2024-10-02,2,79.99,159.98,Completed,North,Premium
O00484,C1543,P008,Webcam,2023-08-07,1,89.99,89.99,Pending,Central,Basic
O00485,C3849,P001,Laptop,2024-03-31,1,999.99,999.99,Cancelled,North,Standard
O00486,C1290,P003,Tablet,2024-12-11,4,399.99,1599.96,Pending,West,Premium
O00487,C2505,P002,Smartphone,2023-04-15,3,699.99,2099.97,Cancelled,South,Standard
O00488,C3172,P003,Tablet,2023-05-17,1,399.99,399.99,Completed,Central,Basic
O00489,C3959,P008,Webcam,2023-06-18,3,89.99,269.97,Pending,South,Standard
O00490,C1355,P008,Webcam,2024-09-22,2,89.99,179.98,Completed,South,Premium
O00491,C4945,P007,Monitor,2024-08-26,3,299.99,899.97,Refunded,East,Premium
O00492,C2016,P005,Keyboard,2023-09-11,1,79.99,79.99,Cancelled,North,Basic
O00493,C3485,P004,Headphones,2023-11-05,5,149.99,749.95,Pending,West,Standard
O00494,C3027,P001,Laptop,2024-10-23,2,999.99,1999.98,Refunded,North,Premium
O00495,C3163,P010,Charger,2024-05-26,1,49.99,49.99,Completed,East,Standard
O00496,C2723,P007,Monitor,2023-05-16,5,299.99,1499.95,Cancelled,Central,Basic
O00497,C1068,P008,Webcam,2023-06-26,1,89.99,89.99,Completed,North,Standard
O00498,C4885,P001,Laptop,2023-08-09,1,999.99,999.99,Refunded,Central,Standard
O00499,C2734,P009,Speaker,2024-10-05,4,199.99,799.96,Refunded,North,Basic
O00500,C1625,P009,Speaker,2024-07-03,5,199.99,999.95,Cancelled,North,Standard
O00501,C4990,P009,Speaker,2023-03-22,2,199.99,399.98,Pending,Central,Standard
O00502,C2270,P010,Charger,2024-02-05,1,49.99,49.99,Refunded,South,Premium
O00503,C1475,P002,Smartphone,2023-09-08,4,699.99,2799.96,Refunded,Central,Basic
O00504,C1489,P005,Keyboard,2023-02-26,2,79.99,159.98,Completed,South,Basic
O00505,C4903,P003,Tablet,2023-01-12,4,399.99,1599.96,Cancelled,Central,Basic
O00506,C1519,P003,Tablet,2023-09-23,3,399.99,1199.97,Cancelled,North,Premium
O00507,C3145,P007,Monitor,2023-12-10,3,299.99,899.97,Completed,East,Basic
O00508,C2864,P002,Smartphone,2024-08-13,4,699.99,2799.96,Cancelled,North,Standard
O00509,C1644,P003,Tablet,2024-08-03,3,399.99,1199.97,Cancelled,North,Basic
O00510,C4034,P002,Smartphone,2024-11-21,2,699.99,1399.98,Completed,North,Premium
O00511,C2490,P001,Laptop,2023-09-08,4,999.99,3999.96,Refunded,South,Premium
O00512,C1919,P009,Speaker,2023-02-06,4,199.99,799.96,Cancelled,South,Standard
O00513,C3341,P005,Keyboard,2023-11-24,1,79.99,79.99,Cancelled,North,Basic
O00514,C1914,P001,Laptop,2024-11-20,2,999.99,1999.98,Completed,West,Premium
O00515,C2340,P005,Keyboard,2024-04-21,3,79.99,239.97,Completed,Central,Standard
O00516,C2194,P006,Mouse,2023-01-09,2,29.99,59.98,Cancelled,Central,Premium
O00517,C4980,P006,Mouse,2024-04-20,5,29.99,149.95,Refunded,South,Basic
O00518,C1026,P004,Headphones,2024-07-13,2,149.99,299.98,Refunded,North,Premium
O00519,C4895,P006,Mouse,2024-07-08,1,29.99,29.99,Cancelled,North,Basic
O00520,C1840,P005,Keyboard,2024-01-21,1,79.99,79.99,Pending,West,Standard
O00521,C1381,P003,Tablet,2023-03-03,3,399.99,1199.97,Completed,South,Basic
O00522,C4991,P006,Mouse,2024-02-27,4,29.99,119.96,Completed,Central,Premium
O00523,C1306,P003,Tablet,2024-06-01,4,399.99,1599.96,Completed,West,Basic
O00524,C2069,P004,Headphones,2023-05-14,3,149.99,449.97,Cancelled,West,Basic
O00525,C2113,P006,Mouse,2023-12-01,4,29.99,119.96,Pending,North,Premium
O00526,C1636,P010,Charger,2023-05-20,1,49.99,49.99,Completed,South,Standard
O00527,C1494,P006,Mouse,2024-04-22,4,29.99,119.96,Cancelled,South,Standard
O00528,C4491,P008,Webcam,2023-11-12,3,89.99,269.97,Completed,North,Premium
O00529,C1165,P005,Keyboard,2024-12-03,5,79.99,399.95,Pending,East,Premium
O00530,C2623,P004,Headphones,2023-04-04,3,149.99,449.97,Completed,East,Standard
O00531,C4500,P001,Laptop,2023-06-28,4,999.99,3999.96,Refunded,Central,Basic
O00532,C2892,P004,Headphones,2024-07-17,1,149.99,149.99,Completed,South,Premium
O00533,C1535,P001,Laptop,2023-01-13,2,999.99,1999.98,Pending,West,Standard
O00534,C3400,P002,Smartphone,2024-12-03,5,699.99,3499.95,Cancelled,North,Premium
O00535,C4314,P004,Headphones,2023-03-08,4,149.99,599.96,Pending,North,Standard
O00536,C1207,P001,Laptop,2023-05-06,4,999.99,3999.96,Pending,Central,Standard
O00537,C2567,P008,Webcam,2024-02-09,1,89.99,89.99,Refunded,South,Standard
O00538,C2146,P003,Tablet,2023-08-08,3,399.99,1199.97,Refunded,South,Premium
O00539,C2006,P010,Charger,2024-09-20,5,49.99,249.95,Cancelled,West,Standard
O00540,C1359,P008,Webcam,2024-07-17,1,89.99,89.99,Cancelled,West,Premium
O00541,C2020,P004,Headphones,2024-03-05,5,149.99,749.95,Completed,West,Basic
O00542,C4200,P008,Webcam,2024-01-03,5,89.99,449.95,Refunded,East,Basic
O00543,C2107,P006,Mouse,2024-05-29,4,29.99,119.96,Pending,North,Standard
O00544,C4669,P004,Headphones,2024-09-03,1,149.99,149.99,Cancelled,North,Standard
O00545,C1953,P006,Mouse,2024-06-26,5,29.99,149.95,Pending,North,Premium
O00546,C3185,P004,Headphones,2024-11-03,3,149.99,449.97,Completed,South,Basic
O00547,C1721,P006,Mouse,2024-02-02,2,29.99,59.98,Pending,Central,Standard
O00548,C1115,P006,Mouse,2024-12-15,5,29.99,149.95,Cancelled,Central,Basic
O00549,C4427,P010,Charger,2023-05-26,2,49.99,99.98,Refunded,Central,Standard
O00550,C1369,P008,Webcam,2023-06-29,1,89.99,89.99,Completed,South,Basic
O00551,C2957,P001,Laptop,2023-08-13,5,999.99,4999.95,Completed,East,Basic
O00552,C3936,P003,Tablet,2023-07-26,3,399.99,1199.97,Pending,East,Premium
O00553,C3886,P003,Tablet,2023-01-23,5,399.99,1999.95,Pending,North,Basic
O00554,C3885,P002,Smartphone,2024-01-09,3,699.99,2099.97,Refunded,Central,Premium
O00555,C1558,P005,Keyboard,2023-12-11,3,79.99,239.97,Pending,West,Basic
O00556,C3896,P006,Mouse,2024-05-13,2,29.99,59.98,Cancelled,South,Basic
O00557,C2256,P003,Tablet,2024-08-26,4,399.99,1599.96,Cancelled,South,Premium
O00558,C4484,P010,Charger,2023-01-02,4,49.99,199.96,Completed,South,Basic
O00559,C3619,P010,Charger,2023-11-22,2,49.99,99.98,Completed,West,Premium
O00560,C2420,P002,Smartphone,2023-12-06,2,699.99,1399.98,Cancelled,South,Basic
O00561,C1046,P006,Mouse,2023-04-01,4,29.99,119.96,Cancelled,South,Premium
O00562,C2051,P002,Smartphone,2024-12-10,3,699.99,2099.97,Completed,North,Premium
O00563,C4969,P008,Webcam,2024-01-31,4,89.99,359.96,Pending,West,Standard
O00564,C2537,P006,Mouse,2024-01-23,5,29.99,149.95,Completed,West,Basic
O00565,C2848,P004,Headphones,2024-10-28,2,149.99,299.98,Completed,North,Standard
O00566,C4898,P006,Mouse,2023-01-21,3,29.99,89.97,Completed,North,Standard
O00567,C3998,P007,Monitor,2023-06-24,2,299.99,599.98,Completed,Central,Premium
O00568,C4658,P010,Charger,2023-12-13,5,49.99,249.95,Refunded,North,Standard
O00569,C4644,P003,Tablet,2024-10-31,5,399.99,1999.95,Refunded,South,Premium
O00570,C4991,P006,Mouse,2023-04-14,2,29.99,59.98,Pending,West,Basic
O00571,C3705,P009,Speaker,2024-07-21,3,199.99,599.97,Cancelled,East,Premium
O00572,C3341,P001,Laptop,2023-04-09,4,999.99,3999.96,Refunded,South,Premium
O00573,C1358,P001,Laptop,2024-01-05,4,999.99,3999.96,Cancelled,Central,Standard
O00574,C1847,P002,Smartphone,2023-07-24,1,699.99,699.99,Pending,East,Premium
O00575,C4214,P002,Smartphone,2024-04-29,3,699.99,2099.97,Refunded,West,Standard
O00576,C3629,P005,Keyboard,2024-11-07,1,79.99,79.99,Refunded,South,Standard
O00577,C2825,P006,Mouse,2024-01-26,2,29.99,59.98,Completed,East,Standard
O00578,C4428,P005,Keyboard,2024-04-21,2,79.99,159.98,Cancelled,Central,Premium
O00579,C3736,P002,Smartphone,2023-06-04,1,699.99,699.99,Cancelled,Central,Standard
O00580,C1249,P004,Headphones,2024-08-26,5,149.99,749.95,Refunded,Central,Standard
O00581,C4611,P008,Webcam,2024-07-02,5,89.99,449.95,Pending,West,Standard
O00582,C3056,P007,Monitor,2023-03-22,1,299.99,299.99,Pending,North,Standard
O00583,C4311,P003,Tablet,2023-06-27,2,399.99,799.98,Pending,South,Premium
O00584,C1827,P002,Smartphone,2024-03-09,4,699.99,2799.96,Pending,Central,Standard
O00585,C2589,P002,Smartphone,2023-11-24,1,699.99,699.99,Refunded,Central,Standard
O00586,C4756,P009,Speaker,2023-10-10,4,199.99,799.96,Completed,Central,Basic
O00587,C2697,P007,Monitor,2024-06-19,1,299.99,299.99,Pending,South,Basic
O00588,C4788,P010,Charger,2024-08-25,1,49.99,49.99,Completed,Central,Premium
O00589,C4595,P009,Speaker,2023-10-20,3,199.99,599.97,Refunded,East,Standard
O00590,C3494,P008,Webcam,2024-11-01,5,89.99,449.95,Refunded,North,Premium
O00591,C3532,P007,Monitor,2023-10-10,2,299.99,599.98,Refunded,North,Standard
O00592,C4054,P004,Headphones,2023-12-06,1,149.99,149.99,Refunded,East,Standard
